UserID,TARGET,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61
305427,0,0.020246,-12047,-4078,14,1,1,0,1,0,2,3,10,0,1,1,0.505304573,0.665854922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1626,0,1,0,0,0,0,0,0,0
267413,0,0.018209,-13472,-4088,,1,1,1,1,0,2,3,12,0,0,0,0.408643364,0.609275667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1359,0,1,0,0,0,0,0,0,1
116139,0,0.020246,-12204,-4608,,1,1,1,1,0,2,3,8,0,1,1,0.441685218,0.863363382,0.1546,0.2143,0.1667,0.2083,0.0836,0.1261,0.1744,0,0,0.1576,0.2224,0.9846,0.024,0,0.3448,0.2083,0.0855,0.1377,0.1817,0,0,0.1561,0.2143,0.792,0.024,0,0.3448,0.1667,0.0851,0.1283,0.1775,0,1,0,-407,0,1,0,0,0,0,0,0,0
286651,0,0.0228,-9024,-1674,,1,1,0,1,0,1,2,12,0,0,0,0.64098219,0.119877961,0.1268,0.0591,0.1667,0.0417,0.0167,0.1034,0.0708,0.0077,0.0047,0.1292,0.0613,0.9841,0.006,0,0.0345,0.0417,0.0171,0.1129,0.0738,0.0078,0.005,0.128,0.0591,0.7853,0.006,0,0.0345,0.1667,0.017,0.1052,0.0721,0.0048,0,0,-803,0,0,0,0,0,0,0,0,1
133059,0,0.008575,-9933,-2597,,1,1,0,1,0,2,2,12,0,0,0,0.25478902,,0.0722,0.0645,0.1667,0.2083,0.0302,0.0588,0.0419,0,,0.0735,0.067,0.9821,,0,0.1379,0.2083,0.0309,0.0643,0.0436,0,,0.0729,0.0645,0.7585,,0,0.1379,0.1667,0.0308,0.0599,0.0426,,2,1,0,0,1,0,0,0,0,0,0,0
362760,0,0.008625,-17490,-1037,,1,1,0,1,0,2,2,9,0,1,1,0.547995135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1779,0,1,0,0,0,0,0,0,0
311265,0,0.02461,-19168,-2679,,1,1,0,1,0,2,2,19,0,0,0,0.691215085,0.379100485,0.0165,0,0.0417,0.0417,0.0238,0.0134,0.0114,0,0,0.0168,0,0.9727,,0,0.069,0.0417,0.0244,0.0147,0.0119,0,0,0.0167,0,0.631,,0,0.069,0.0417,0.0243,0.0137,0.0116,0,0,0,-284,0,0,0,0,0,0,1,0,2
159020,0,0.005313,-15705,-5805,,1,1,0,1,0,2,2,18,0,0,0,0.674304071,0.445396242,0.0928,0.0847,0.1667,,0.0196,,0.0909,,0,0.0945,0.0879,0.9816,,0,0.2069,,0.0201,,0.0948,,0,0.0937,0.0847,,,0,0.2069,0.1667,0.02,,0.0926,0,1,0,-776,0,1,0,0,0,0,0,0,0
115679,0,0.010147,-11658,-3040,,1,1,0,1,0,3,2,15,0,0,0,0.744062029,0.479448981,0.0722,0.0102,0.1667,,0.0766,,0.0719,,0.0176,0.0735,0.0106,0.9757,,0,0.1379,,0.0783,,0.075,,0.0186,0.0729,0.0102,,,0,0.1379,0.1667,0.0779,,0.0732,0.018,1,0,-2667,0,1,0,0,0,0,0,0,0
336235,0,0.022625,-11282,-150,12,1,1,0,1,0,2,2,12,0,0,0,0.621772769,,0.1227,,0.1667,,,,0.044,,,0.125,,0.9811,,0,0.069,,,,0.0459,,,0.1239,,,,0,0.069,0.1667,,,0.0448,,0,0,-1591,0,1,0,0,0,,,,
263069,0,0.008474,-13790,-5954,,1,1,0,1,0,3,2,12,0,0,0,0.593029079,0.2881296,0.0691,0.0187,0.1667,0.2083,0,0.0538,0.0519,0.0116,0.0813,0.0704,0.0194,0.9767,0.0149,0,0.1379,0.2083,0,0.0588,0.0541,0.0117,0.086,0.0697,0.0187,0.6847,0.0149,0,0.1379,0.1667,0,0.0547,0.0528,0.083,0,0,-842,0,0,0,0,0,0,1,0,1
242751,0,0.030755,-13421,-4800,,1,1,0,1,0,2,2,14,0,0,0,0.665557147,0.44005783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1765,0,1,0,0,0,0,7,0,5
245037,0,0.035792,-10398,-3068,9,1,1,1,1,0,2,2,9,0,0,0,0.648629732,0.488455184,0.2242,0.1997,0.3333,0.375,0.2643,0.1803,0.2593,0.0116,0.0015,0.1555,0.1356,0.9846,0.0012,0.1611,0.1379,0.375,0.27,0.1304,0.1767,0,0,0.2264,0.1997,0.792,0.0337,0.24,0.2069,0.3333,0.2689,0.1834,0.264,0.0015,0,0,-1594,0,1,0,0,0,0,0,0,0
377524,1,0.008866,-13857,-572,3,1,1,0,1,1,4,2,13,0,0,0,0.285897872,0.062524473,0.0206,,0.0833,0,,,0.0508,,0,0.021,,0.995,,0,0.1034,0,,,0.053,,0,0.0208,,0.9329,,0,0.1034,0.0833,,,0.0518,0,1,0,0,0,0,0,0,0,0,1,2,3
100476,0,0.008625,-18469,-1992,3,1,1,0,1,0,3,2,10,1,1,1,0.366020332,0.528092751,0.1113,0.0744,0.3333,,0.0141,,0.1142,,0.0003,0.1134,0.0772,0.9846,,0.1208,0.1034,,0.0144,,0.119,,0.0003,0.1124,0.0744,,,0.12,0.1034,0.3333,0.0143,,0.1162,0.0003,1,0,-271,0,1,0,0,0,0,0,1,0
359222,0,0.009175,-23976,-5785,,1,0,0,1,0,2,2,11,0,0,0,0.662449418,0.6075573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-715,0,1,0,0,0,0,0,1,1
273186,1,0.035792,-13516,-5143,0,1,1,0,1,0,2,2,15,0,0,0,0.633927345,0.32647521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-744,0,0,0,0,0,0,1,1,7
157688,0,0.025164,-13868,-4783,,1,1,0,1,0,2,2,12,0,0,0,0.551318688,0.370649632,0,,,,,,0.0242,,,0,,0.0005,,0,,,,,0.0252,,,0,,,,0,,,,,0.0246,,4,0,-1221,0,1,0,0,0,0,0,1,6
293358,1,0.018029,-11786,-2400,5,1,1,0,1,1,2,3,9,0,0,0,0.508518483,0.15951954,0.2144,,0.3333,,,,0.1172,,0.0022,0.2185,,0.9871,,0.1208,0.1034,,,,0.1221,,0.0023,0.2165,,,,0.12,0.1034,0.3333,,,0.1193,0.0022,0,0,-183,0,0,0,0,0,0,0,0,1
265921,0,0.015221,-21002,-4548,,1,0,0,1,0,3,2,10,0,0,0,0.539581218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1196,0,1,0,0,0,,,,
260106,0,0.00702,-8030,-713,,1,1,0,1,0,1,2,16,0,1,1,0.121894237,0.574446617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,-754,0,0,0,0,0,0,0,0,4
439317,0,0.01885,-19817,-3356,12,1,1,0,1,1,1,2,17,0,0,0,0.68246225,0.661023539,0.0165,,0.0417,,,,0.0107,,,0.0168,,0.9722,,,0.069,,,,0.0111,,,0.0167,,,,,0.069,0.0417,,,0.0108,,1,0,-2023,0,0,0,0,0,0,0,0,7
435599,0,0.020246,-20545,-3710,9,1,1,0,1,0,3,3,7,0,0,0,0.791911894,0.676992503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-699,0,0,0,0,0,0,1,0,4
244640,0,0.01452,-21796,-4176,,1,1,0,1,0,1,2,13,0,0,0,0.344191494,0.644679455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-1902,0,1,0,0,0,0,2,0,1
451888,0,0.00702,-15952,-5292,,1,1,0,1,0,4,2,15,0,0,0,0.27825483,0.795803133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-914,0,1,0,0,0,0,0,0,0
376062,0,0.004849,-22440,-3833,,1,0,0,1,0,2,2,13,0,0,0,0.226932422,0.093836597,0.0773,0.0495,0.1667,0.0417,,0.063,0.0679,0,0,0.0788,0.0513,0.9841,0.0157,0,0.1724,0.0417,,0.0689,0.0708,0,0,0.0781,0.0495,0.7853,0.0157,0,0.1724,0.1667,,0.0641,0.0692,0,0,0,-265,0,0,0,1,0,0,0,0,1
276785,0,0.018634,-11533,-3842,7,1,1,1,1,0,2,2,14,0,0,0,0.390613209,0.70620511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-465,0,1,0,0,0,0,1,0,4
421571,0,0.005084,-14957,-4684,,1,1,0,1,0,1,2,17,0,0,0,0.37589885,0.736622698,0.0825,0.085,0.1667,,,,0.0754,,0,0.084,0.0882,0.9772,,,0.1379,,,,0.0786,,0,0.0833,0.085,,,,0.1379,0.1667,,,0.0768,0,0,0,-589,0,1,0,0,0,0,0,0,1
106069,0,0.008625,-21032,-2387,14,1,1,0,1,0,2,2,17,0,1,1,0.577856992,0.380799683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1109,0,0,0,0,0,0,0,0,3
111340,0,0.009334,-21940,-4160,,1,0,0,1,0,2,2,12,0,0,0,0.548520484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,-441,0,1,0,0,0,,,,
185257,0,0.018209,-14062,-2176,15,1,1,1,1,0,2,3,18,0,0,0,0.313672604,0.372333666,0.0675,0.1266,0.3333,0.0417,0.0609,0.0546,0.0542,0.0019,0.0012,0.0683,0.1311,0.9876,0.0033,0.0806,0.069,0.0417,0.0623,0.0597,0.0546,0,0,0.0682,0.1266,0.8323,0.0044,0.08,0.069,0.3333,0.0619,0.0556,0.0551,0.0012,5,2,-1608,0,1,0,0,0,0,0,0,4
316604,0,0.016612,-10496,-3073,24,1,1,0,1,0,4,2,10,0,1,0,0.530011821,0.562060483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1036,0,1,0,0,0,0,0,0,0
399202,0,0.00733,-19167,-2703,,1,1,0,1,0,2,2,10,0,0,0,0.48875291,,0.0082,0,0.0417,,0,,0.0102,,0,0.0084,0,0.9727,0.0007,0,0.069,,0,,0.0106,,0,0.0083,0,,0.0007,0,0.069,0.0417,0,,0.0103,0,3,0,-584,0,1,0,0,0,,,,
407374,0,0.072508,-8900,-1532,1,1,1,0,1,1,3,1,18,0,0,0,0.566718688,0.252598698,0.0925,0.0606,0.3733,0.415,0.0006,0.0749,0.0606,0.0024,0.0246,0.0756,0.0514,0.9816,0.0375,0.0806,0.069,0.375,0,0.0661,0.0471,0,0.0002,0.0749,0.0496,0.7518,0.0375,0.08,0.069,0.3333,0,0.0616,0.0461,0.0002,0,0,-587,0,1,0,0,0,0,1,0,2
220284,0,0.003069,-14250,-758,,1,1,0,1,0,3,3,13,0,0,0,0.380898317,0.515495375,0.1588,,0.1667,,,,0.0523,,,0.1618,,0.9767,,,0.0345,,,,0.0545,,,0.1603,,,,,0.0345,0.1667,,,0.0532,,0,0,-424,0,1,0,0,0,0,0,0,3
208829,0,0.00702,-17350,-908,65,1,1,0,1,0,1,2,10,0,0,0,0.591265155,0.382501804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-524,0,1,0,0,0,0,0,2,4
269935,0,0.011703,-20630,-4142,35,1,0,0,1,0,2,2,14,0,0,0,0.748084592,0.609275667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,-2147,0,1,0,0,0,0,0,0,0
436762,0,0.035792,-20973,-4400,,1,1,0,1,0,3,2,15,0,0,0,0.744578063,0.185202082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-1784,0,1,0,0,0,0,0,0,0
161105,0,0.010556,-17544,-1079,,1,1,0,1,0,2,3,11,0,0,0,0.590726001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,0,,,,
319882,0,0.018029,-13410,-4650,,1,1,1,1,0,3,3,3,0,1,1,0.162144568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-2561,0,1,0,0,0,,,,
136506,0,0.031329,-22609,-3958,,1,0,0,1,0,1,2,13,0,0,0,0.70167159,0.295582642,0.0361,0.1227,0.1042,0.0417,0.0236,0.0294,0.0335,0.0019,0.003,0.0231,0.0762,0.9816,0.0015,0,0.1034,0.0417,0.0173,0.0202,0.0209,0,0,0.0364,0.1227,0.7518,0.0022,0,0.1207,0.1042,0.024,0.0299,0.0341,0.0031,0,0,-1612,0,0,0,1,0,0,1,0,1
149355,0,0.025164,-21343,-4829,,1,0,0,1,0,2,2,13,0,0,0,0.73427326,0.802745476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-2544,0,1,0,0,0,0,1,0,3
382315,0,0.011703,-22818,-4486,,1,0,0,1,0,2,2,13,0,0,0,0.663509689,0.600657537,0.0082,0,0.0417,0.0417,0.0191,0.0067,0.008,0,0,0.0084,0,0.9717,0,0,0.0345,0.0417,0.0196,0.0073,0.0083,0,0,0.0083,0,0.6176,0,0,0.0345,0.0417,0.0195,0.0068,0.0081,0,0,0,0,0,0,0,1,0,0,0,0,2
445923,0,0.015221,-18809,-2342,,1,0,0,1,0,3,2,8,0,0,0,0.034666966,0.609275667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,1,0,0,0,0,0,0,0
375007,0,0.020713,-23368,-112,,1,0,0,1,0,2,3,8,0,0,0,0.184755999,0.418854289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-9,0,1,0,0,0,0,0,0,0
426615,0,0.007305,-11394,-3351,12,1,1,1,1,0,2,3,14,0,0,0,0.646048786,0.617826147,0.2887,0.207,0.375,0.4167,0.1904,0.2353,0.3228,0,0,0.2941,0.2148,0.9901,0.1468,0.282,0.2414,0.4167,0.1947,0.2571,0.3364,0,0,0.2915,0.207,0.8658,0.1464,0.28,0.2414,0.375,0.1937,0.2394,0.3286,0,3,1,-3252,0,1,0,0,0,0,0,0,1
281160,0,0.018209,-19936,-3500,,1,1,0,1,0,2,3,13,0,0,0,0.456849943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,0,,,,
263231,0,0.04622,-20166,-3469,,1,1,1,1,0,2,1,16,1,1,1,0.612399993,0.399675616,0.0732,0.0458,0.3333,0.0417,0.0103,0.0597,0.0798,0,0,0.0746,0.0476,0.9866,0.0297,0.0806,0.069,0.0417,0.0106,0.0652,0.0831,0,0,0.0739,0.0458,0.8189,0.0296,0.08,0.069,0.3333,0.0105,0.0607,0.0812,0,0,0,-2328,0,1,0,0,0,0,0,0,4
241086,0,0.015221,-20986,-4549,7,1,1,1,1,0,1,2,9,0,0,0,0.112105827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,,,,
101014,0,0.04622,-14102,-4841,2,1,1,0,1,0,2,1,17,0,0,0,0.609255034,0.598926218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1473,0,1,0,0,0,0,0,1,0
395122,0,0.031329,-13455,-2803,,1,1,1,1,0,5,2,13,0,1,1,0.577937005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-982,0,0,1,0,0,,,,
169338,0,0.072508,-11440,-3979,,1,1,0,1,0,4,1,15,0,0,0,0.657138474,0.567379237,0.4062,0.1045,0.6667,0.7083,0.0048,0.3312,0.2518,0,0.0288,0.4139,0.1085,0.9871,0,0.4834,0.1379,0.7083,0.0049,0.3618,0.2624,0,0.0304,0.4101,0.1045,0.8256,0,0.48,0.1379,0.6667,0.0049,0.3369,0.2564,0.0294,0,0,0,0,1,0,0,0,0,0,0,5
167593,0,0.04622,-14134,-4952,,1,1,0,1,0,3,1,15,0,1,0,0.735061854,0.610991328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-2771,0,1,0,0,0,1,0,0,2
357741,0,0.019689,-9059,-1525,,1,1,1,1,0,2,2,11,0,0,0,0.685690042,,0.0371,0.062,0.0833,0.125,0.0214,0.0286,0.0287,0.0077,0.0089,0.0378,0.0644,0.9737,0.0021,0,0.1034,0.125,0.0218,0.0312,0.0299,0.0078,0.0095,0.0375,0.062,0.6444,0.0021,0,0.1034,0.0833,0.0217,0.0291,0.0292,0.0091,0,0,-849,0,1,0,0,0,,,,
213769,0,0.020246,-14029,-2902,1,1,1,0,1,0,2,3,10,0,0,0,0.28017363,0.481249341,0.0619,0.0631,0.1667,0.2083,0.0544,0.0504,0.0544,0,0,0.063,0.0655,0.9772,0.0097,0,0.1379,0.2083,0.0557,0.0551,0.0567,0,0,0.0625,0.0631,0.6914,0.0097,0,0.1379,0.1667,0.0554,0.0513,0.0554,0,0,0,-364,0,1,0,0,0,0,0,1,2
300362,0,0.026392,-22250,-4864,,1,0,0,1,0,2,2,17,0,0,0,0.571635827,0.355638717,0.1247,,0.1667,,,,0.1098,,0.0054,0.1271,,0.9831,,0,0.2759,,,,0.1144,,0.0058,0.126,,,,0,0.2759,0.1667,,,0.1118,0.0056,2,1,-1611,0,1,0,0,0,0,0,0,6
118742,0,0.008625,-19405,-2779,20,1,1,0,1,0,2,2,9,0,0,0,0.644602324,0.370649632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-969,0,1,0,0,0,0,0,0,4
351712,0,0.003541,-12046,-4037,6,1,1,0,1,0,3,1,12,0,0,0,0.03878867,0.252598698,0.0526,0.0892,0.1667,0.2083,0.0904,,0.0726,,0,0.0536,0.0926,0.9896,,0,0.2069,0.2083,0.0925,,0.0756,,0,0.0531,0.0892,0.8591,,0,0.2069,0.1667,0.092,,0.0739,0,2,0,-1388,0,1,0,0,0,0,0,0,0
220800,0,0.035792,-16686,-238,17,1,1,1,1,0,2,2,14,0,0,0,0.671150604,0.162441998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-2,0,0,0,0,0,0,0,0,0
244288,0,0.04622,-10512,-2796,64,1,1,0,1,0,3,1,17,0,1,1,0.733572931,0.318595524,,,0.1667,,,,0.0433,,,,,0.9821,,,0.2069,,,,0.0451,,,,,,,,0.2069,0.1667,,,0.0441,,0,0,-547,0,0,0,0,0,0,2,0,2
297104,0,0.026392,-21071,-4271,,1,1,0,1,0,2,2,16,0,0,0,0.701250289,0.715103102,0.0825,0.0818,0.1667,,,,0.0731,,0,0.084,0.0849,0.9757,,0,0.1379,,,,0.0761,,0,0.0833,0.0818,,,0,0.1379,0.1667,,,0.0744,0,5,0,0,0,1,0,0,0,0,0,0,1
267372,0,0.018634,-16872,-431,,1,1,1,1,0,4,2,10,0,0,0,0.330989493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1111,0,0,0,0,0,,,,
175391,0,0.00733,-14700,-1022,15,1,1,0,1,0,4,2,11,0,0,0,0.645648647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1545,0,1,0,0,0,0,0,0,2
450638,0,0.011703,-9325,-1999,8,1,1,0,1,0,1,2,13,0,0,0,0.543164648,0.678567689,0.0825,0.0644,0.1667,,0.0719,,0.0704,,0,0.084,0.0668,0.9752,,0,0.1379,,0.0735,,0.0733,,0,0.0833,0.0644,,,0,0.1379,0.1667,0.0731,,0.0717,0,0,0,-484,0,1,0,0,0,0,1,0,2
150599,0,0.008068,-9979,-2550,,1,1,1,1,0,1,3,6,0,1,1,0.332191472,0.729566691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-725,0,1,0,0,0,0,0,0,1
232137,0,0.009175,-20908,-4305,,1,0,0,1,0,2,2,11,0,0,0,0.660333788,0.394495405,0.4825,0.3636,0.3333,,,,,,,0.4916,0.3774,0.9851,,0.5236,0.4483,,,,,,,0.4871,0.3636,,,0.52,0.4483,0.3333,,,,,0,0,-3039,0,0,0,1,0,0,0,0,3
277920,0,0.04622,-22580,-2260,,1,0,0,1,0,2,1,14,0,0,0,0.683626866,0.227612915,0.0619,0.0599,0.1667,0.2083,0.0097,0.0504,0.05,0,0.0231,0.063,0.0622,0.9772,0,0,0.1379,0.2083,0.0099,0.0551,0.0521,0,0.0244,0.0625,0.0599,0.584,0,0,0.1379,0.1667,0.0099,0.0513,0.0509,0.0236,0,0,-516,0,1,0,0,0,0,0,1,2
294498,0,0.008575,-15610,-3547,,1,1,0,1,0,3,2,16,1,0,0,0.401723589,0.283711883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-702,0,1,0,0,0,0,0,0,3
391625,0,0.018209,-12712,-881,,1,1,0,1,0,3,3,9,0,0,0,0.61248823,0.686382335,0.0495,0.0501,0.125,0.0417,0.0325,0.0403,0.0325,0,0,0.0504,0.052,0.9836,0.0044,0,0.069,0.0417,0.0332,0.0441,0.0338,0,0,0.05,0.0501,0.7786,0.0044,0,0.069,0.125,0.0331,0.041,0.033,0,2,0,-2415,0,1,0,0,0,0,0,0,0
327292,1,0.030755,-10907,-2997,10,1,1,0,1,0,3,2,11,0,1,1,0.144715065,0.673830078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-489,0,1,0,0,0,0,0,0,1
293089,1,0.006852,-13819,-4256,,1,1,1,1,0,5,3,14,0,1,1,0.0553215,0.600657537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,2
228638,0,0.020713,-22100,-4177,,1,0,0,1,0,2,3,6,0,0,0,0.307212792,0.434733249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-3,0,1,0,0,0,0,0,2,0
121953,0,0.009657,-23583,-1588,13,1,1,0,1,0,2,2,15,0,0,0,0.409626624,0.662637792,0.2598,0.2017,0.3333,0.375,0.1826,0.211,0.2958,0.0039,0.0049,0.2647,0.2093,0.9811,0.0476,0.282,0.2414,0.375,0.1868,0.2305,0.3082,0.0039,0.0052,0.2623,0.2017,0.7451,0.0475,0.28,0.2414,0.3333,0.1858,0.2146,0.3011,0.005,2,0,-1599,0,1,0,0,0,0,0,0,1
452632,0,0.010556,-14436,-4417,,1,1,0,1,0,2,3,10,0,1,1,0.58611328,0.616121691,0.134,0.0055,0.3333,0.375,0.0197,0.1093,0.1355,0,0.2313,0.1366,0.0057,0.9821,0.0897,0.1611,0.1379,0.375,0.0201,0.1194,0.1412,0,0.2449,0.1353,0.0055,0.7585,0.0894,0.16,0.1379,0.3333,0.02,0.1112,0.138,0.2361,0,0,-2008,0,1,0,0,0,0,2,1,4
452402,0,0.011657,-19024,-2569,,1,1,0,1,0,1,1,14,0,0,0,0.67254872,0.639707568,0.0082,0,0.0417,0.0833,0.0061,0.0067,0.0073,0,0,0.0084,0,0.9732,0.0012,0,0.0345,0.0833,0.0063,0.0073,0.0076,0,0,0.0083,0,0.6377,0.0011,0,0.0345,0.0417,0.0062,0.0068,0.0074,0,0,0,-1865,0,1,0,0,0,0,0,0,1
352709,0,0.018029,-11297,-3323,,1,1,0,1,0,2,3,9,0,0,0,0.407629152,0.529889834,0.0928,,0.1667,,,,0.0844,,0,0.0945,,0.9816,,0,0.2069,,,,0.0879,,0,0.0937,,,,0,0.2069,0.1667,,,0.0859,0,0,0,-2974,0,1,0,0,0,0,0,0,0
410040,0,0.006305,-13313,-4735,13,1,1,0,1,0,3,3,9,0,0,0,0.704296966,0.719490785,0.0825,0.115,0.1667,0.2083,0.0966,,0.0712,,0.0758,0.084,0.1194,0.9796,0.0113,0,0.1379,0.2083,0.0988,,0.0741,,0.0803,0.0833,0.115,0.7249,0.0113,0,0.1379,0.1667,0.0983,,0.0724,0.0774,0,0,-2300,0,1,0,0,0,0,0,0,1
302012,0,0.019101,-19965,-3485,6,1,1,0,1,0,2,2,13,0,1,1,0.259984304,0.572682505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,-248,0,1,0,0,0,0,0,0,0
450821,0,0.003069,-19817,-3371,13,1,1,0,1,0,1,3,15,0,1,1,0.649979156,0.553164699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-650,0,0,0,0,0,0,0,0,2
350325,0,0.008625,-21478,-4369,,1,0,0,1,0,2,2,9,0,0,0,0.487824048,,0.0495,0,0.125,0.1667,0.0299,0.0403,0.0399,0,0,0.0504,0,0.9737,0.0042,0,0.1034,0.1667,0.0306,0.0441,0.0416,0,0,0.05,0,0.6444,0.0042,0,0.1034,0.125,0.0304,0.041,0.0407,0,1,1,-631,0,1,0,0,0,,,,
265011,0,0.01885,-16607,-160,,1,1,1,1,0,1,2,15,1,1,1,0.538027104,,0.0124,0.029,0.0417,,,,0.0113,,0.0036,0.0126,0.0301,0.9886,,0,0.069,,,,0.0117,,0.0038,0.0125,0.029,,,0,0.069,0.0417,,,0.0115,0.0037,5,1,-659,0,1,0,0,0,1,0,0,2
197928,0,0.00496,-19719,-3245,,1,1,0,1,0,2,2,11,0,0,0,0.692767144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-414,0,1,0,0,0,,,,
282303,0,0.04622,-23575,-5743,,1,0,0,1,0,2,1,10,0,0,0,0.722138882,0.538862707,0.0732,,0.1667,,,,,,,0.0746,,0.9767,,,0.1379,,,,,,,0.0739,,,,,0.1379,0.1667,,,,,5,0,-1477,0,1,0,0,0,0,0,1,1
359526,0,0.00963,-9063,-1715,,1,1,0,1,0,1,2,17,0,0,0,0.511737152,0.394495405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-1356,0,0,0,0,0,0,0,0,2
250151,0,0.026392,-19395,-900,2,1,1,0,1,0,2,2,11,0,1,0,0.604889112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-889,0,1,0,0,0,,,,
188796,0,0.018634,-13320,-4051,12,1,1,0,1,0,3,2,11,0,0,1,0.048937781,,0.1031,0.0436,0.3333,0.375,0.2035,0.0841,0.1022,0,0.0561,0.105,0.0452,0.9871,0,0.0806,0.069,0.375,0.2081,0.0918,0.1065,0,0.0594,0.1041,0.0436,0.8256,0,0.08,0.069,0.3333,0.207,0.0855,0.104,0.0573,0,0,0,0,1,0,0,0,0,0,0,2
167266,0,0.020713,-23196,-4303,29,1,0,0,1,0,2,3,13,0,0,0,0.538141243,0.621226338,0.1113,0,0.3333,0,0.0538,0.0899,0.1124,0.0039,0.0066,0.1134,0,0.9841,0.0273,0.1208,0.1034,0,0.055,0.0983,0.1171,0.0039,0.0069,0.1124,0,0.7853,0.0272,0.12,0.1034,0.3333,0.0547,0.0915,0.1144,0.0067,2,0,-459,0,0,0,1,0,0,0,0,0
419231,0,0.003813,-21520,-4522,,1,0,0,1,0,2,2,7,0,0,0,0.655140299,0.605836265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-1649,0,0,0,1,0,0,0,1,2
446448,0,0.072508,-20372,-1874,,1,1,0,1,0,3,1,17,0,0,0,0.682367465,0.209154699,0.1392,0.0491,0.625,0.6667,0,0.1051,0.1131,0.0386,0.2033,0.1418,0.0509,0.9831,0.1643,0.0806,0.0345,0.6667,0,0.1148,0.1179,0.0389,0.2153,0.1405,0.0491,0.7719,0.1638,0.08,0.0345,0.625,0,0.1069,0.1152,0.2076,0,0,-722,0,0,0,0,0,0,0,0,3
